payment_id,order_id,gross_amount,fee,tax,net_amount,captured_at,method,currency,settlement_id,international,source_currency,fx_rate
pay_005729,ord_005730,242.00,0.97,0.17,240.86,2026-07-28T16:41:00+05:30,debit_card,INR,setl_005733,false,,
pay_003075,ord_003076,184669.69,0.00,0.00,184669.69,2026-07-07T09:00:00+05:30,upi,INR,setl_003079,false,,
pay_006438,ord_006439,312.00,7.80,1.40,302.80,2026-07-01T14:54:00+05:30,emi,INR,setl_006444,false,,
pay_004098,ord_004099,348367.00,0.00,0.00,348367.00,2026-07-09T14:49:00+05:30,rupay_debit,INR,setl_004102,false,,
pay_004030,ord_004031,553.00,0.00,0.00,553.00,2026-07-30T21:43:00+05:30,upi,INR,setl_004034,false,,
pay_001927,ord_001928,6552.00,0.00,0.00,6552.00,2026-07-01T16:45:00+05:30,upi,INR,setl_001934,false,,
pay_001262,ord_001263,2656.00,53.12,9.56,2593.32,2026-07-13T22:02:00+05:30,credit_card,INR,setl_001264,false,,
pay_001844,ord_001845,54240.00,1030.56,185.50,53023.94,2026-07-10T09:42:00+05:30,netbanking,INR,setl_001848,false,,
pay_001008,ord_001009,9294.00,0.00,0.00,9294.00,2026-07-09T10:34:00+05:30,upi,INR,setl_001010,false,,
pay_004910,ord_004911,2489.00,0.00,0.00,2489.00,2026-07-01T17:14:00+05:30,upi,INR,setl_004914,false,,
pay_005568,ord_005569,193001.30,4496.93,694.81,187809.56,2026-07-10T14:19:00+05:30,credit_card,INR,setl_005570,false,,
pay_007460,ord_007461,5349.00,48.14,8.67,5292.19,2026-07-29T15:14:00+05:30,debit_card,INR,setl_007462,false,,
pay_003789,ord_003790,63829.00,1276.58,229.78,62322.64,2026-07-08T21:03:00+05:30,credit_card,INR,setl_003791,false,,
pay_007678,ord_007679,3379.00,0.00,0.00,3379.00,2026-07-23T15:05:00+05:30,upi,INR,setl_007680,false,,
pay_000601,ord_000602,43085.00,818.62,147.35,42119.03,2026-07-02T15:57:00+05:30,netbanking,INR,setl_000608,false,,
pay_004251,ord_004252,175.00,0.00,0.00,175.00,2026-07-03T07:39:00+05:30,upi,INR,setl_004253,false,,
pay_003378,ord_003379,7700.00,69.30,12.47,7618.23,2026-07-15T15:13:00+05:30,debit_card,INR,setl_003380,false,,
pay_007526,ord_007527,1125.00,21.38,3.85,1099.77,2026-07-29T22:45:00+05:30,netbanking,INR,setl_007530,false,,
pay_007361,ord_007362,155712.01,0.00,0.00,155712.01,2026-07-30T08:55:00+05:30,upi,INR,setl_007363,false,,
pay_004350,ord_004351,98440.00,2461.00,442.98,95536.02,2026-07-28T10:14:00+05:30,emi,INR,setl_004352,false,,
pay_002528,ord_002529,5319.00,47.87,8.62,5262.51,2026-07-09T20:51:00+05:30,debit_card,INR,setl_002530,false,,
pay_000057,ord_000058,7101.00,0.00,0.00,7101.00,2026-07-30T09:21:00+05:30,upi,INR,setl_000059,false,,
pay_005738,ord_005739,5126.00,46.13,8.30,5071.57,2026-07-16T15:35:00+05:30,debit_card,INR,setl_005745,false,,
pay_000469,ord_000470,14797.00,0.00,0.00,14797.00,2026-07-21T13:05:00+05:30,upi,INR,setl_000471,false,,
pay_002687,ord_002688,1207.00,24.14,4.35,1178.51,2026-07-14T07:25:00+05:30,wallet,INR,setl_002691,false,,
pay_000321,ord_000322,1801.00,36.02,6.48,1758.50,2026-07-28T19:52:00+05:30,credit_card,INR,setl_000325,false,,
pay_001909,ord_001910,734.00,2.94,0.53,730.53,2026-07-26T20:55:00+05:30,debit_card,INR,setl_001911,false,,
pay_005812,ord_005813,2951.00,26.56,4.78,2919.66,2026-07-13T11:27:00+05:30,debit_card,INR,setl_005818,false,,
pay_002153,ord_002154,337.00,8.43,1.52,327.05,2026-07-31T11:34:00+05:30,emi,INR,setl_002155,false,,
pay_005467,ord_005468,273.00,5.46,0.98,266.56,2026-07-06T07:14:00+05:30,wallet,INR,setl_005469,false,,
pay_001558,ord_001559,731.00,14.62,2.63,713.75,2026-07-09T07:19:00+05:30,credit_card,INR,setl_001560,false,,
pay_000691,ord_000692,4786.00,0.00,0.00,4786.00,2026-07-08T11:57:00+05:30,upi,INR,setl_000697,false,,
pay_002889,ord_002890,900723.00,0.00,0.00,900723.00,2026-07-01T12:09:00+05:30,upi,INR,setl_002896,false,,
pay_007326,ord_007327,8220.00,164.40,29.59,8026.01,2026-07-20T07:59:00+05:30,credit_card,INR,setl_007329,false,,
pay_007633,ord_007634,9660.00,0.00,0.00,9660.00,2026-07-27T19:28:00+05:30,upi,INR,setl_007637,false,,
pay_006112,ord_006113,92690.00,834.21,150.16,91705.63,2026-07-08T20:07:00+05:30,debit_card,INR,setl_006116,false,,
pay_002921,ord_002922,705791.00,0.00,0.00,705791.00,2026-07-30T12:14:00+05:30,upi,INR,setl_002925,false,,
pay_004433,ord_004434,610.00,0.00,0.00,610.00,2026-07-15T12:16:00+05:30,upi,INR,setl_004435,false,,
pay_004147,ord_004148,136.00,2.72,0.49,132.79,2026-07-29T18:41:00+05:30,wallet,INR,setl_004151,false,,
pay_000957,ord_000958,958.00,23.95,4.31,929.74,2026-07-13T15:29:00+05:30,emi,INR,setl_000959,false,,
pay_000624,ord_000625,1290.00,5.16,0.93,1283.91,2026-07-24T19:44:00+05:30,debit_card,INR,setl_000626,false,,
pay_006238,ord_006239,900.00,22.50,4.05,873.45,2026-07-17T19:36:00+05:30,emi,INR,setl_006241,false,,
pay_005052,ord_005053,947.00,18.94,3.41,924.65,2026-07-10T13:17:00+05:30,wallet,INR,setl_005054,false,,
pay_005903,ord_005904,848.00,21.20,3.82,822.98,2026-07-06T13:14:00+05:30,emi,INR,setl_005907,false,,
pay_003185,ord_003186,913962.00,0.00,0.00,913962.00,2026-07-14T07:05:00+05:30,upi,INR,setl_003187,false,,
pay_001360,ord_001361,32872.00,295.85,53.25,32522.90,2026-07-07T18:18:00+05:30,debit_card,INR,setl_001362,false,,
pay_000595,ord_000596,30730.25,0.00,0.00,30730.25,2026-07-03T22:06:00+05:30,upi,INR,setl_000597,false,,
pay_000276,ord_000277,5602.00,0.00,0.00,5602.00,2026-07-20T16:16:00+05:30,upi,INR,setl_000278,false,,
pay_005619,ord_005620,304.00,0.00,0.00,304.00,2026-07-03T09:46:00+05:30,upi,INR,setl_005621,false,,
pay_003308,ord_003309,590447.00,11808.94,2125.61,576512.45,2026-07-27T13:53:00+05:30,credit_card,INR,setl_003311,false,,
pay_000305,ord_000306,875.00,3.50,0.63,870.87,2026-07-08T18:08:00+05:30,debit_card,INR,setl_000307,false,,
pay_004172,ord_004173,815.00,15.49,2.79,796.72,2026-07-24T14:43:00+05:30,netbanking,INR,setl_004174,false,,
pay_002005,ord_002006,139.00,2.64,0.48,135.88,2026-07-12T21:14:00+05:30,netbanking,INR,setl_002007,false,,
pay_007181,ord_007182,494.00,9.39,1.69,482.92,2026-07-01T09:58:00+05:30,netbanking,INR,setl_007183,false,,
pay_001602,ord_001603,720.00,18.00,3.24,698.76,2026-07-07T11:49:00+05:30,emi,INR,setl_001608,false,,
pay_002302,ord_002303,1845.00,0.00,0.00,1845.00,2026-07-10T09:27:00+05:30,upi,INR,setl_002304,false,,
pay_002807,ord_002808,715.00,14.30,2.57,698.13,2026-07-21T16:43:00+05:30,credit_card,INR,setl_002809,false,,
pay_002144,ord_002145,98960.00,1979.20,356.26,96624.54,2026-07-21T19:23:00+05:30,credit_card,INR,setl_002146,false,,
pay_002974,ord_002975,8238.00,0.00,0.00,8238.00,2026-07-27T15:09:00+05:30,upi,INR,setl_002980,false,,
pay_004068,ord_004069,1957.00,39.14,7.05,1910.81,2026-07-22T20:21:00+05:30,credit_card,INR,setl_004070,false,,
pay_004393,ord_004394,9026.00,225.65,40.62,8759.73,2026-07-10T12:58:00+05:30,emi,INR,setl_004395,false,,
pay_006152,ord_006153,2170.00,0.00,0.00,2170.00,2026-07-24T09:37:00+05:30,upi,INR,setl_006154,false,,
pay_001515,ord_001516,704937.00,6344.43,1142.00,697450.57,2026-07-30T08:33:00+05:30,debit_card,INR,setl_001518,false,,
pay_005368,ord_005369,9542.00,85.88,15.46,9440.66,2026-07-25T21:52:00+05:30,debit_card,INR,setl_005370,false,,
pay_003460,ord_003461,207861.25,4157.23,748.30,202955.72,2026-07-07T14:08:00+05:30,credit_card,INR,setl_003462,false,,
pay_003567,ord_003568,7782.00,147.86,26.61,7607.53,2026-07-28T11:00:00+05:30,netbanking,INR,setl_003571,false,,
pay_001661,ord_001662,104502.18,2267.69,357.40,101877.09,2026-07-20T08:14:00+05:30,netbanking,INR,setl_001663,false,,
pay_002876,ord_002877,1241.00,4.96,0.89,1235.15,2026-07-02T07:35:00+05:30,debit_card,INR,setl_002878,false,,
pay_000709,ord_000710,9907.00,0.00,0.00,9907.00,2026-07-13T12:49:00+05:30,upi,INR,setl_000711,false,,
pay_001226,ord_001227,554.00,0.00,0.00,554.00,2026-07-15T16:55:00+05:30,upi,INR,setl_001228,false,,
pay_001958,ord_001959,15567.00,389.18,70.05,15107.77,2026-07-29T07:22:00+05:30,emi,INR,setl_001960,false,,
pay_000077,ord_000078,18402.00,0.00,0.00,18402.00,2026-07-30T10:43:00+05:30,upi,INR,setl_000079,false,,
pay_001616,ord_001617,18824.00,376.48,67.77,18379.75,2026-07-28T19:25:00+05:30,credit_card,INR,setl_001618,false,,
pay_001366,ord_001367,46899.00,0.00,0.00,46899.00,2026-07-02T07:03:00+05:30,upi,INR,setl_001370,false,,
pay_007143,ord_007144,11229.00,101.06,18.19,11109.75,2026-07-13T08:10:00+05:30,debit_card,INR,setl_007148,false,,
pay_000811,ord_000812,677.00,12.86,2.31,661.83,2026-07-10T21:45:00+05:30,netbanking,INR,setl_000813,false,,
pay_005359,ord_005360,111760.00,2235.20,402.34,109122.46,2026-07-22T14:55:00+05:30,wallet,INR,setl_005361,false,,
pay_006941,ord_006942,5865.00,146.63,26.39,5691.98,2026-07-04T16:24:00+05:30,emi,INR,setl_006948,false,,
pay_002747,ord_002748,465.00,0.00,0.00,465.00,2026-07-07T12:21:00+05:30,upi,INR,setl_002749,false,,
pay_002376,ord_002377,94087.51,1787.66,321.78,91978.07,2026-07-09T13:20:00+05:30,netbanking,INR,setl_002380,false,,
pay_000364,ord_000365,173156.93,1558.41,280.51,171318.01,2026-07-19T12:32:00+05:30,debit_card,INR,setl_000366,false,,
pay_003879,ord_003880,5619.00,112.38,20.23,5486.39,2026-07-25T13:42:00+05:30,credit_card,INR,setl_003886,false,,
pay_002083,ord_002084,857.00,3.43,0.62,852.95,2026-07-08T18:10:00+05:30,debit_card,INR,setl_002085,false,,
pay_006671,ord_006672,3681.00,0.00,0.00,3681.00,2026-07-10T10:32:00+05:30,rupay_debit,INR,setl_006677,false,,
pay_007284,ord_007285,3865.00,0.00,0.00,3865.00,2026-07-13T12:45:00+05:30,upi,INR,setl_007288,false,,
pay_001633,ord_001634,20798.00,0.00,0.00,20798.00,2026-07-16T14:01:00+05:30,upi,INR,setl_001635,false,,
pay_006051,ord_006052,21715.41,0.00,0.00,21715.41,2026-07-16T17:31:00+05:30,upi,INR,setl_006053,false,,
pay_000323,ord_000324,4620.00,41.58,7.48,4570.94,2026-07-28T16:51:00+05:30,debit_card,INR,setl_000325,false,,
pay_007156,ord_007157,191.00,0.76,0.14,190.10,2026-07-07T20:13:00+05:30,debit_card,INR,setl_007161,false,,
pay_007141,ord_007142,1799.00,0.00,0.00,1799.00,2026-07-13T17:26:00+05:30,upi,INR,setl_007148,false,,
pay_005684,ord_005685,54740.00,0.00,0.00,54740.00,2026-07-22T15:18:00+05:30,upi,INR,setl_005686,false,,
pay_005381,ord_005382,508184.00,10163.68,1829.46,496190.86,2026-07-20T11:21:00+05:30,credit_card,INR,setl_005383,false,,
pay_006865,ord_006866,5351.00,133.78,24.08,5193.14,2026-07-01T16:08:00+05:30,amex,INR,setl_006867,false,,
pay_000876,ord_000877,1221.00,0.00,0.00,1221.00,2026-07-22T19:41:00+05:30,upi,INR,setl_000878,false,,
pay_002755,ord_002756,66297.00,1259.64,226.74,64810.62,2026-07-08T12:27:00+05:30,netbanking,INR,setl_002757,false,,
pay_003374,ord_003375,254.00,0.00,0.00,254.00,2026-07-15T19:21:00+05:30,upi,INR,setl_003376,false,,
pay_006643,ord_006644,6451.00,0.00,0.00,6451.00,2026-07-12T13:15:00+05:30,upi,INR,setl_006647,false,,
pay_000349,ord_000350,61182.00,1162.46,209.24,59810.30,2026-07-13T16:19:00+05:30,netbanking,INR,setl_000351,false,,
pay_007179,ord_007180,155747.00,0.00,0.00,155747.00,2026-07-01T19:48:00+05:30,upi,INR,setl_007183,false,,
pay_004191,ord_004192,12250.00,0.00,0.00,12250.00,2026-07-25T14:57:00+05:30,upi,INR,setl_004193,false,,
pay_001652,ord_001653,869555.00,0.00,0.00,869555.00,2026-07-26T18:15:00+05:30,upi,INR,setl_001656,false,,
pay_003472,ord_003473,316.00,6.32,1.14,308.54,2026-07-14T12:40:00+05:30,credit_card,INR,setl_003474,false,,
pay_001191,ord_001192,235678.00,5891.95,1060.55,228725.50,2026-07-16T19:38:00+05:30,amex,INR,setl_001193,false,,
pay_005159,ord_005160,669.00,12.71,2.29,654.00,2026-07-02T15:15:00+05:30,netbanking,INR,setl_005161,false,,
pay_000742,ord_000743,292.00,1.17,0.21,290.62,2026-07-27T08:58:00+05:30,debit_card,INR,setl_000747,false,,
pay_002850,ord_002851,5939.00,0.00,0.00,5939.00,2026-07-14T18:13:00+05:30,upi,INR,setl_002852,false,,
pay_001846,ord_001847,661.00,13.22,2.38,645.40,2026-07-10T19:04:00+05:30,credit_card,INR,setl_001848,false,,
pay_003906,ord_003907,9650.00,193.00,34.74,9422.26,2026-07-04T07:02:00+05:30,credit_card,INR,setl_003912,false,,
pay_004370,ord_004371,54393.00,0.00,0.00,54393.00,2026-07-07T12:43:00+05:30,upi,INR,setl_004372,false,,
pay_003851,ord_003852,95369.00,1812.01,326.16,93230.83,2026-07-27T13:04:00+05:30,netbanking,INR,setl_003853,false,,
pay_005453,ord_005454,337.00,0.00,0.00,337.00,2026-07-26T08:08:00+05:30,upi,INR,setl_005455,false,,
pay_006020,ord_006021,1383.00,0.00,0.00,1383.00,2026-07-29T09:07:00+05:30,upi,INR,setl_006024,false,,
pay_007437,ord_007438,682.00,12.96,2.33,666.71,2026-07-21T16:49:00+05:30,netbanking,INR,setl_007439,false,,
pay_000980,ord_000981,707987.00,14159.74,2548.75,691278.51,2026-07-10T20:31:00+05:30,credit_card,INR,setl_000982,false,,
pay_002609,ord_002610,1530.00,6.12,1.10,1522.78,2026-07-08T12:22:00+05:30,debit_card,INR,setl_002613,false,,
pay_006599,ord_006600,218.00,4.14,0.75,213.11,2026-07-06T11:51:00+05:30,netbanking,INR,setl_006601,false,,
pay_000123,ord_000124,3610.00,68.59,12.35,3529.06,2026-07-12T19:50:00+05:30,netbanking,INR,setl_000125,false,,
pay_003965,ord_003966,8950.00,179.00,32.22,8738.78,2026-07-26T15:00:00+05:30,credit_card,INR,setl_003967,false,,
pay_007733,ord_007734,876834.00,17536.68,3156.60,856140.72,2026-07-06T20:27:00+05:30,wallet,INR,setl_007735,false,,
pay_001699,ord_001700,867.00,0.00,0.00,867.00,2026-07-27T22:37:00+05:30,rupay_debit,INR,setl_001701,false,,
pay_000695,ord_000696,63184.00,0.00,0.00,63184.00,2026-07-08T21:25:00+05:30,upi,INR,setl_000697,false,,
pay_000355,ord_000356,599.00,0.00,0.00,599.00,2026-07-10T11:49:00+05:30,upi,INR,setl_000359,false,,
pay_002511,ord_002512,8813.00,220.33,39.66,8553.01,2026-07-11T16:01:00+05:30,amex,INR,setl_002515,false,,
pay_003881,ord_003882,905.00,0.00,0.00,905.00,2026-07-25T08:40:00+05:30,upi,INR,setl_003886,false,,
pay_003270,ord_003271,3424.00,65.06,11.71,3347.23,2026-07-14T13:40:00+05:30,netbanking,INR,setl_003272,false,,
pay_007247,ord_007248,79105.00,1977.63,355.97,76771.40,2026-07-31T21:55:00+05:30,amex,INR,setl_007249,false,,
pay_005153,ord_005154,373.00,0.00,0.00,373.00,2026-07-22T10:57:00+05:30,upi,INR,setl_005155,false,,
pay_003857,ord_003858,3563.00,67.70,12.19,3483.11,2026-07-30T22:10:00+05:30,netbanking,INR,setl_003859,false,,
pay_002789,ord_002790,173267.56,0.00,0.00,173267.56,2026-07-15T14:27:00+05:30,upi,INR,setl_002791,false,,
pay_004789,ord_004790,70558.00,1340.60,241.31,68976.09,2026-07-24T21:35:00+05:30,netbanking,INR,setl_004791,false,,
pay_007543,ord_007544,9263.00,185.26,33.35,9044.39,2026-07-01T18:35:00+05:30,credit_card,INR,setl_007547,false,,
pay_007075,ord_007076,653.00,16.33,2.94,633.73,2026-07-07T09:32:00+05:30,emi,INR,setl_007077,false,,
pay_003678,ord_003679,461659.00,4154.93,747.89,456756.18,2026-07-08T13:00:00+05:30,debit_card,INR,setl_003680,false,,
pay_002627,ord_002628,795.00,15.90,2.86,776.24,2026-07-10T21:07:00+05:30,credit_card,INR,setl_002629,false,,
pay_004934,ord_004935,161238.85,0.00,0.00,161238.85,2026-07-07T18:30:00+05:30,upi,INR,setl_004936,false,,
pay_005411,ord_005412,11343.00,226.86,40.83,11075.31,2026-07-07T15:42:00+05:30,wallet,INR,setl_005413,false,,
pay_007335,ord_007336,3938.00,35.44,6.38,3896.18,2026-07-30T09:15:00+05:30,debit_card,INR,setl_007339,false,,
pay_006997,ord_006998,675.00,0.00,0.00,675.00,2026-07-14T13:22:00+05:30,upi,INR,setl_007001,false,,
pay_005431,ord_005432,951.00,18.07,3.25,929.68,2026-07-29T12:32:00+05:30,netbanking,INR,setl_005433,false,,
pay_003113,ord_003114,190732.41,1716.59,308.99,188706.83,2026-07-13T21:57:00+05:30,debit_card,INR,setl_003115,false,,
pay_006173,ord_006174,8170.00,73.53,13.24,8083.23,2026-11-05T16:19:00+05:30,debit_card,INR,setl_006175,false,,
pay_001055,ord_001056,121.00,2.42,0.44,118.14,2026-07-10T08:56:00+05:30,credit_card,INR,setl_001057,false,,
pay_002815,ord_002816,6975.00,139.50,25.11,6810.39,2026-07-28T13:10:00+05:30,credit_card,INR,setl_002820,false,,
pay_006877,ord_006878,25613.00,512.26,92.21,25008.53,2026-07-22T21:11:00+05:30,wallet,INR,setl_006881,false,,
pay_006645,ord_006646,796.00,0.00,0.00,796.00,2026-07-12T17:55:00+05:30,rupay_debit,INR,setl_006647,false,,
pay_002003,ord_002004,97655.00,0.00,0.00,97655.00,2026-07-12T18:50:00+05:30,upi,INR,setl_002007,false,,
pay_003871,ord_003872,199827.20,0.00,0.00,199827.20,2026-07-01T07:36:00+05:30,upi,INR,setl_003873,false,,
pay_003743,ord_003744,2318.00,0.00,0.00,2318.00,2026-07-03T14:07:00+05:30,upi,INR,setl_003745,false,,
pay_005474,ord_005475,886.00,0.00,0.00,886.00,2026-07-10T22:11:00+05:30,upi,INR,setl_005480,false,,
pay_006201,ord_006202,452.00,0.00,0.00,452.00,2026-07-06T17:58:00+05:30,upi,INR,setl_006207,false,,
pay_006705,ord_006706,7179.00,136.40,24.55,7018.05,2026-07-21T19:08:00+05:30,netbanking,INR,setl_006707,false,,
pay_001631,ord_001632,9367.00,0.00,0.00,9367.00,2026-07-16T15:09:00+05:30,upi,INR,setl_001635,false,,
pay_001274,ord_001275,673335.00,13466.70,2424.01,657444.29,2026-07-13T20:37:00+05:30,credit_card,INR,setl_001278,false,,
pay_000312,ord_000313,9931.00,0.00,0.00,9931.00,2026-07-30T11:09:00+05:30,upi,INR,setl_000316,false,,
pay_005663,ord_005664,48255.00,965.10,173.72,47116.18,2026-07-01T09:09:00+05:30,credit_card,INR,setl_005665,false,,
pay_003478,ord_003479,27126.00,0.00,0.00,27126.00,2026-07-17T15:57:00+05:30,upi,INR,setl_003480,false,,
pay_007666,ord_007667,186.00,0.00,0.00,186.00,2026-07-09T16:23:00+05:30,upi,INR,setl_007668,false,,
pay_006956,ord_006957,5883.00,147.08,26.47,5709.45,2026-07-31T18:06:00+05:30,emi,INR,setl_006960,false,,
pay_004368,ord_004369,4742.00,90.10,16.22,4635.68,2026-07-07T13:20:00+05:30,netbanking,INR,setl_004372,false,,
pay_006966,ord_006967,674.00,12.81,2.31,658.88,2026-07-28T17:58:00+05:30,netbanking,INR,setl_006968,false,,
pay_007458,ord_007459,535.00,0.00,0.00,535.00,2026-07-29T11:12:00+05:30,upi,INR,setl_007462,false,,
pay_004058,ord_004059,160097.14,0.00,0.00,160097.14,2026-07-09T17:47:00+05:30,upi,INR,setl_004062,false,,
pay_004381,ord_004382,8406.00,210.15,37.83,8158.02,2026-07-03T09:50:00+05:30,amex,INR,setl_004383,false,,
pay_001092,ord_001093,21937.75,487.02,78.98,21371.75,2026-07-21T21:15:00+05:30,wallet,INR,setl_001094,false,,
pay_001283,ord_001284,777.00,15.54,2.80,758.66,2026-07-03T07:40:00+05:30,credit_card,INR,setl_001287,false,,
pay_001901,ord_001902,6016.00,114.30,20.57,5881.13,2026-07-02T12:51:00+05:30,netbanking,INR,setl_001903,false,,
pay_004268,ord_004269,7815.00,148.49,26.73,7639.78,2026-07-15T17:22:00+05:30,netbanking,INR,setl_004272,false,,
pay_004249,ord_004250,23823.00,476.46,85.76,23260.78,2026-07-03T12:41:00+05:30,wallet,INR,setl_004253,false,,
pay_002200,ord_002201,47849.00,0.00,0.00,47849.00,2026-07-03T16:47:00+05:30,upi,INR,setl_002202,false,,
pay_005787,ord_005788,2286.00,57.15,10.29,2218.56,2026-07-15T11:57:00+05:30,amex,INR,setl_005791,false,,
pay_004092,ord_004093,938.00,28.14,5.07,904.79,2026-07-02T15:05:00+05:30,international,INR,setl_004094,true,USD,82.0631
pay_005562,ord_005563,516.00,2.06,0.37,513.57,2026-07-02T22:05:00+05:30,debit_card,INR,setl_005564,false,,
pay_001875,ord_001876,658.00,12.50,2.25,643.25,2026-07-04T22:08:00+05:30,netbanking,INR,setl_001879,false,,
pay_001461,ord_001462,127.00,0.51,0.09,126.40,2026-07-02T13:33:00+05:30,debit_card,INR,setl_001464,false,,
pay_006817,ord_006818,3452.00,65.59,11.81,3374.60,2026-07-30T14:06:00+05:30,netbanking,INR,setl_006819,false,,
pay_002358,ord_002359,55091.00,0.00,0.00,55091.00,2026-07-22T10:58:00+05:30,upi,INR,setl_002364,false,,
pay_000558,ord_000559,78035.00,1560.70,280.93,76193.37,2026-07-03T17:38:00+05:30,credit_card,INR,setl_000562,false,,
pay_003910,ord_003911,1832.00,36.64,6.60,1788.76,2026-07-04T21:54:00+05:30,credit_card,INR,setl_003912,false,,
pay_007737,ord_007738,3508.00,70.16,12.63,3425.21,2026-07-06T14:14:00+05:30,credit_card,INR,setl_007739,false,,
pay_007792,ord_007793,8907.00,80.16,14.43,8812.41,2026-07-08T15:36:00+05:30,debit_card,INR,setl_007796,false,,
pay_006326,ord_006327,8735.00,78.62,14.15,8642.23,2026-07-30T08:37:00+05:30,debit_card,INR,setl_006328,false,,
pay_004867,ord_004868,908.00,18.16,3.27,886.57,2026-07-13T20:51:00+05:30,wallet,INR,setl_004869,false,,
pay_004744,ord_004745,2243.00,56.08,10.09,2176.83,2026-07-10T15:07:00+05:30,emi,INR,setl_004746,false,,
pay_006286,ord_006287,5665.00,50.99,9.18,5604.83,2026-07-07T10:28:00+05:30,debit_card,INR,setl_006288,false,,
pay_001614,ord_001615,645.00,12.90,2.32,629.78,2026-07-28T17:03:00+05:30,credit_card,INR,setl_001618,false,,
pay_003279,ord_003280,87286.00,0.00,0.00,87286.00,2026-07-13T15:07:00+05:30,upi,INR,setl_003281,false,,
pay_004522,ord_004523,7388.00,184.70,33.25,7170.05,2026-07-24T16:10:00+05:30,amex,INR,setl_004524,false,,
pay_001184,ord_001185,736.00,2.94,0.53,732.53,2026-07-09T11:57:00+05:30,debit_card,INR,setl_001186,false,,
pay_007743,ord_007744,5880.00,52.92,9.53,5817.55,2026-07-06T21:21:00+05:30,debit_card,INR,setl_007745,false,,
pay_002088,ord_002089,22088.00,441.76,79.52,21566.72,2026-07-10T13:30:00+05:30,credit_card,INR,setl_002090,false,,
pay_005584,ord_005585,1145.00,4.58,0.82,1139.60,2026-07-31T14:43:00+05:30,debit_card,INR,setl_005586,false,,
pay_007398,ord_007399,31851.00,286.66,51.60,31512.74,2026-07-31T16:30:00+05:30,debit_card,INR,setl_007400,false,,
pay_001394,ord_001395,3241.00,0.00,0.00,3241.00,2026-07-13T17:38:00+05:30,upi,INR,setl_001396,false,,
pay_000211,ord_000212,501557.00,12538.93,2257.01,486761.06,2026-07-04T19:41:00+05:30,emi,INR,setl_000213,false,,
pay_007654,ord_007655,493339.00,0.00,0.00,493339.00,2026-07-14T20:13:00+05:30,upi,INR,setl_007656,false,,
pay_004329,ord_004330,56882.00,1080.76,194.54,55606.70,2026-07-30T10:39:00+05:30,netbanking,INR,setl_004335,false,,
pay_005897,ord_005898,15159.00,0.00,0.00,15159.00,2026-07-29T12:56:00+05:30,upi,INR,setl_005899,false,,
pay_000285,ord_000286,149.00,0.00,0.00,149.00,2026-07-31T07:47:00+05:30,upi,INR,setl_000289,false,,
pay_001285,ord_001286,79641.00,1592.82,286.71,77761.47,2026-07-03T16:42:00+05:30,credit_card,INR,setl_001287,false,,
pay_004131,ord_004132,92035.00,1748.67,314.76,89971.57,2026-07-29T12:08:00+05:30,netbanking,INR,setl_004133,false,,
pay_006795,ord_006796,607.00,0.00,0.00,607.00,2026-07-22T15:04:00+05:30,upi,INR,setl_006797,false,,
pay_003805,ord_003806,821.00,16.42,2.96,801.62,2026-07-02T13:11:00+05:30,credit_card,INR,setl_003807,false,,
pay_005270,ord_005271,231.00,0.92,0.17,229.91,2026-07-29T09:44:00+05:30,debit_card,INR,setl_005274,false,,
pay_000865,ord_000866,2999.00,59.98,10.80,2928.22,2026-07-23T16:34:00+05:30,wallet,INR,setl_000867,false,,
pay_007708,ord_007709,964.00,0.00,0.00,964.00,2026-07-27T07:45:00+05:30,upi,INR,setl_007715,false,,
pay_005722,ord_005723,978416.00,0.00,0.00,978416.00,2026-07-24T16:09:00+05:30,upi,INR,setl_005724,false,,
pay_002817,ord_002818,2204.00,0.00,0.00,2204.00,2026-07-28T07:46:00+05:30,upi,INR,setl_002820,false,,
pay_001749,ord_001750,78546.00,0.00,0.00,78546.00,2026-07-24T17:00:00+05:30,upi,INR,setl_001753,false,,
pay_000240,ord_000241,11653.00,0.00,0.00,11653.00,2026-07-16T07:46:00+05:30,upi,INR,setl_000242,false,,
pay_007534,ord_007535,311131.00,2800.18,504.03,307826.79,2026-07-02T07:28:00+05:30,debit_card,INR,setl_007538,false,,
pay_003534,ord_003535,11501.00,0.00,0.00,11501.00,2026-07-30T20:42:00+05:30,upi,INR,setl_003538,false,,
pay_006724,ord_006725,7996.00,0.00,0.00,7996.00,2026-07-19T10:46:00+05:30,upi,INR,setl_006726,false,,
pay_007816,ord_007817,162144.26,3080.74,554.53,158508.99,2026-07-15T22:03:00+05:30,netbanking,INR,setl_007818,false,,
pay_001037,ord_001038,459812.00,8736.43,1572.56,449503.01,2026-07-20T20:01:00+05:30,netbanking,INR,setl_001041,false,,
pay_000087,ord_000088,693973.00,17349.33,3122.88,673500.79,2026-07-14T10:00:00+05:30,emi,INR,setl_000089,false,,
pay_007762,ord_007763,99309.00,1886.87,339.64,97082.49,2026-07-01T21:29:00+05:30,netbanking,INR,setl_007766,false,,
pay_006069,ord_006070,3091.00,27.82,5.01,3058.17,2026-07-23T16:39:00+05:30,debit_card,INR,setl_006073,false,,
pay_004450,ord_004451,84037.00,0.00,0.00,84037.00,2026-07-23T19:19:00+05:30,upi,INR,setl_004455,false,,
